spectrum_id,subdir,name,desc,wl_min,wl_max,unit,hits,xml,tab,tab_exists
c1mg63,bdr3,"BZ(3,4,5)",Dolomite,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mg63.xml,data\raw\relab\metadata_cache\bdr3\c1mg63.tab,False
c1mg64,bdr3,Coorong,Dolomite,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mg64.xml,data\raw\relab\metadata_cache\bdr3\c1mg64.tab,False
c1mg65,bdr3,LFP-6-11,Dolomite,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mg65.xml,data\raw\relab\metadata_cache\bdr3\c1mg65.tab,False
c1mg66,bdr3,LFP-31-37,Dolomite,300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mg66.xml,data\raw\relab\metadata_cache\bdr3\c1mg66.tab,False
c1mm100,bdr3,LCC2-32-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm100.xml,data\raw\relab\metadata_cache\bdr3\c1mm100.tab,False
c1mm101,bdr3,LCC2-59-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm101.xml,data\raw\relab\metadata_cache\bdr3\c1mm101.tab,False
c1mm108,bdr3,RAT1-6-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm108.xml,data\raw\relab\metadata_cache\bdr3\c1mm108.tab,False
c1mm109,bdr3,RAT1-32-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm109.xml,data\raw\relab\metadata_cache\bdr3\c1mm109.tab,False
c1mm110,bdr3,RAT1-43-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm110.xml,data\raw\relab\metadata_cache\bdr3\c1mm110.tab,False
c1mm112,bdr3,RAT1-104-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm112.xml,data\raw\relab\metadata_cache\bdr3\c1mm112.tab,False
c1mm114,bdr3,RAT1-149-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm114.xml,data\raw\relab\metadata_cache\bdr3\c1mm114.tab,False
c1mm115,bdr3,RAT1-166-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm115.xml,data\raw\relab\metadata_cache\bdr3\c1mm115.tab,False
c1mm119,bdr3,RAT1-262-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm119.xml,data\raw\relab\metadata_cache\bdr3\c1mm119.tab,False
c1mm121,bdr3,RAT2-9-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm121.xml,data\raw\relab\metadata_cache\bdr3\c1mm121.tab,False
c1mm122,bdr3,RAT2-13-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm122.xml,data\raw\relab\metadata_cache\bdr3\c1mm122.tab,False
c1mm124,bdr3,RAT2-29-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm124.xml,data\raw\relab\metadata_cache\bdr3\c1mm124.tab,False
c1mm126,bdr3,RAT2-41-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm126.xml,data\raw\relab\metadata_cache\bdr3\c1mm126.tab,False
c1mm127,bdr3,RAT2-48-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm127.xml,data\raw\relab\metadata_cache\bdr3\c1mm127.tab,False
c1mm128,bdr3,RAT2-46-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm128.xml,data\raw\relab\metadata_cache\bdr3\c1mm128.tab,False
c1mm129,bdr3,RAT2-91-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm129.xml,data\raw\relab\metadata_cache\bdr3\c1mm129.tab,False
c1mm133,bdr3,EM-PURPLE-370-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm133.xml,data\raw\relab\metadata_cache\bdr3\c1mm133.tab,False
c1mm135,bdr3,EM-GRAY-373-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm135.xml,data\raw\relab\metadata_cache\bdr3\c1mm135.tab,False
c1mm136,bdr3,LCC1-33-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm136.xml,data\raw\relab\metadata_cache\bdr3\c1mm136.tab,False
c1mm137,bdr3,LCC2-60-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm137.xml,data\raw\relab\metadata_cache\bdr3\c1mm137.tab,False
c1mm138,bdr3,LCC2-82-1-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm138.xml,data\raw\relab\metadata_cache\bdr3\c1mm138.tab,False
c1mm139,bdr3,RAT2-9-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm139.xml,data\raw\relab\metadata_cache\bdr3\c1mm139.tab,False
c1mm84,bdr3,D17A-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm84.xml,data\raw\relab\metadata_cache\bdr3\c1mm84.tab,False
c1mm85,bdr3,D17B-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm85.xml,data\raw\relab\metadata_cache\bdr3\c1mm85.tab,False
c1mm86,bdr3,HP-D27A-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm86.xml,data\raw\relab\metadata_cache\bdr3\c1mm86.tab,False
c1mm87,bdr3,HP-D27B-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm87.xml,data\raw\relab\metadata_cache\bdr3\c1mm87.tab,False
c1mm88,bdr3,HP-D27C-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm88.xml,data\raw\relab\metadata_cache\bdr3\c1mm88.tab,False
c1mm89,bdr3,NSC-1-1-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm89.xml,data\raw\relab\metadata_cache\bdr3\c1mm89.tab,False
c1mm90,bdr3,NSC-1-2-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm90.xml,data\raw\relab\metadata_cache\bdr3\c1mm90.tab,False
c1mm91,bdr3,NSC-2A-1-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm91.xml,data\raw\relab\metadata_cache\bdr3\c1mm91.tab,False
c1mm92,bdr3,NSC-2A-2-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm92.xml,data\raw\relab\metadata_cache\bdr3\c1mm92.tab,False
c1mm93,bdr3,NSC-2B-1-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm93.xml,data\raw\relab\metadata_cache\bdr3\c1mm93.tab,False
c1mm95,bdr3,LCC1-37-1-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm95.xml,data\raw\relab\metadata_cache\bdr3\c1mm95.tab,False
c1mm96,bdr3,LCC1-37-2-PWDR-LT45,"Selected Whole Rock Sedimentary Carbonate Sample, Guadalupe Mountains, Ground and Seived to less than 45 um",320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1mm96.xml,data\raw\relab\metadata_cache\bdr3\c1mm96.tab,False
c1nt14,bdr3,110907-A,"Oxide Silicate Sulfate, Poorly-Crystallized Silica Schwertmannite,",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1nt14.xml,data\raw\relab\metadata_cache\bdr3\c1nt14.tab,False
c1nt15,bdr3,110907-B,"Oxide Silicate Sulfate, Poorly-Crystallized Silica Schwertmannite np-Goethite,",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1nt15.xml,data\raw\relab\metadata_cache\bdr3\c1nt15.tab,False
c1pg06,bdr3,Selenite,"Sulfate, Selenite Gypsum , Recrystalized gypsum collected by S. Pratt",350,2700,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1pg06.xml,data\raw\relab\metadata_cache\bdr3\c1pg06.tab,False
c1pg07,bdr3,Gypsum,"Sulfate, Gypsum, Collected at same time as Selenite",350,2700,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1pg07.xml,data\raw\relab\metadata_cache\bdr3\c1pg07.tab,False
c1rm20,bdr3,Owens Valley Soil,"Pedogenic(?), contains organics, carbonate, Hydration study",1000,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1rm20.xml,data\raw\relab\metadata_cache\bdr3\c1rm20.tab,False
c1rm35,bdr3,Ferriocopiapite,"Sulfate, Sulfate, Mixture analysis, Hydration study",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1rm35.xml,data\raw\relab\metadata_cache\bdr3\c1rm35.tab,False
c1rm36,bdr3,Coquimbite,"Sulfate, Sulfate, Mixture analysis, Hydration study",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1rm36.xml,data\raw\relab\metadata_cache\bdr3\c1rm36.tab,False
c1rm37,bdr3,Scapolite,"Sulfate, Sulfate, Mixture analysis, Hydration study",300,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1rm37.xml,data\raw\relab\metadata_cache\bdr3\c1rm37.tab,False
c1rs27,bdr3,Sulfate-Scap,"Silicate (Tecto) , Scapolite , Sulfate Scapolite from Moscow visit 8/18/86",350,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1rs27.xml,data\raw\relab\metadata_cache\bdr3\c1rs27.tab,False
c1sd10,bdr3,G36,"Desert, Carbonate Sand Calcite, Carbonate sand hash   CaCO3 shell fragments",350,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c1sd10.xml,data\raw\relab\metadata_cache\bdr3\c1sd10.tab,False
c1sf65a,bdr3,SPT154,"Sulfate, Glauberite, Multi-spectral analyses of sulfate minerals",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1sf65a.xml,data\raw\relab\metadata_cache\bdr3\c1sf65a.tab,False
c1su01,bdr3,Sublimed Sulfur Powder,"Element , Sulfur, For calibration",300,2600,nm,sulfur,data\raw\relab\metadata_cache\bdr3\c1su01.xml,data\raw\relab\metadata_cache\bdr3\c1su01.tab,False
c1tb06,bdr3,"Gibeon meteorite troilite, G-9","Sulfide , Troilite, Troilite from sulfurized Gibeon iron meteorite",320,2550,nm,sulfur,data\raw\relab\metadata_cache\bdr3\c1tb06.xml,data\raw\relab\metadata_cache\bdr3\c1tb06.tab,False
c1wf09,bdr3,CRf-Sf1,"Sedimentary, Gypsum Vein, Iron oxide bearing gypsum vein from Moenkopi Fm.",300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1wf09.xml,data\raw\relab\metadata_cache\bdr3\c1wf09.tab,False
c1wf10,bdr3,CRf-Sf2,"Sedimentary, Gypsum Vein, ""Clean"" gypsum vein from Moenkopi Fm.",300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1wf10.xml,data\raw\relab\metadata_cache\bdr3\c1wf10.tab,False
c1wf11,bdr3,Summerville Fm. gypsum,"Sedimentary, Gypsum Vein,",300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1wf11.xml,data\raw\relab\metadata_cache\bdr3\c1wf11.tab,False
c1xt18,bdr3,90/10 Calcite/Chlorite,"Mixture , Calcite Chlorite, Mass Fractions, 90% Calcite, 10% Chlorite",300,2600,nm,calcite,data\raw\relab\metadata_cache\bdr3\c1xt18.xml,data\raw\relab\metadata_cache\bdr3\c1xt18.tab,False
c1xt19,bdr3,80/20 Calcite/Chlorite,"Mixture , Calcite Chlorite, Mass Fractions, 80% Calcite, 20% Chlorite",300,2600,nm,calcite,data\raw\relab\metadata_cache\bdr3\c1xt19.xml,data\raw\relab\metadata_cache\bdr3\c1xt19.tab,False
c1xt20,bdr3,50/50 Calcite/Chlorite,"Mixture , Calcite Chlorite, Mass Fractions, 50% Calcite, 50% Chlorite",300,2600,nm,calcite,data\raw\relab\metadata_cache\bdr3\c1xt20.xml,data\raw\relab\metadata_cache\bdr3\c1xt20.tab,False
c1ys04,bdr3,Loess,"Clay, K-Feldspar Illite Quartz Calcite Chlorite Albite, Average particle size: 7.8 micron.  Purchased from Argiletz, Fra",320,2550,nm,calcite,data\raw\relab\metadata_cache\bdr3\c1ys04.xml,data\raw\relab\metadata_cache\bdr3\c1ys04.tab,False
c1zl05,bdr3,Gypsum <212 um,Gypsum <212 um,320,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1zl05.xml,data\raw\relab\metadata_cache\bdr3\c1zl05.tab,False
c1zl08,bdr3,Magnesite <212 um,Magnesite <212 um,320,2550,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c1zl08.xml,data\raw\relab\metadata_cache\bdr3\c1zl08.tab,False
c1zl15,bdr3,Siderite <212 um,Siderite <212 um,320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1zl15.xml,data\raw\relab\metadata_cache\bdr3\c1zl15.tab,False
c1zl22,bdr3,Exolith MGS-1S Mars sulfate ISRU,Mars regolith simulant enhanced for ISRU studies,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1zl22.xml,data\raw\relab\metadata_cache\bdr3\c1zl22.tab,False
c1zl25,bdr3,Espomite <212 um,Espomite <212 um,320,2550,nm,epsomite;sulfate,data\raw\relab\metadata_cache\bdr3\c1zl25.xml,data\raw\relab\metadata_cache\bdr3\c1zl25.tab,False
c2cc33,bdr3,Gypsum,"Powder lightly ground to remove clumps  99.7% pure CaSo4-2H2O, 20-22% LOI.",300,2600,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c2cc33.xml,data\raw\relab\metadata_cache\bdr3\c2cc33.tab,False
c2jb290,bdr3,Sepiolite- SepSp-1,Clay Min. Soc. / R. Mancinelli lab. Minor calcite contamination,320,2550,nm,calcite,data\raw\relab\metadata_cache\bdr3\c2jb290.xml,data\raw\relab\metadata_cache\bdr3\c2jb290.tab,False
c2jb539,bdr3,Lane calcite,,300,890,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c2jb539.xml,data\raw\relab\metadata_cache\bdr3\c2jb539.tab,False
c2jb549,bdr3,Lane calcite,,300,890,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c2jb549.xml,data\raw\relab\metadata_cache\bdr3\c2jb549.tab,False
c2jb550,bdr3,Lane calcite,Rewashed 11/01,300,890,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c2jb550.xml,data\raw\relab\metadata_cache\bdr3\c2jb550.tab,False
c2jb552,bdr3,Lane calcite,Rewashed 11/01,300,890,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c2jb552.xml,data\raw\relab\metadata_cache\bdr3\c2jb552.tab,False
c2jb554,bdr3,Lane calcite,Rewashed 11/01,300,890,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c2jb554.xml,data\raw\relab\metadata_cache\bdr3\c2jb554.tab,False
c2jb556,bdr3,Lane gypsum,Rewashed 11/01,300,890,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c2jb556.xml,data\raw\relab\metadata_cache\bdr3\c2jb556.tab,False
c2jb557,bdr3,Lane gypsum,,300,890,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c2jb557.xml,data\raw\relab\metadata_cache\bdr3\c2jb557.tab,False
c2jb574s,bdr3,"Icelandic S-vent rock, outer orange layer, <2 um sed. frac.",Glass Iron Oxides Silicates Sulfates; Collected by Peter Schiffman,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jb574s.xml,data\raw\relab\metadata_cache\bdr3\c2jb574s.tab,False
c2jb575s,bdr3,"Icelandic S-vent rock, white alteration layer, <2 um sed. frac.",Glass Iron Oxides Silicates Sulfates; Collected by Peter Schiffman,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jb575s.xml,data\raw\relab\metadata_cache\bdr3\c2jb575s.tab,False
c2jb946a,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c2jb946a.xml,data\raw\relab\metadata_cache\bdr3\c2jb946a.tab,False
c2jb946b,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c2jb946b.xml,data\raw\relab\metadata_cache\bdr3\c2jb946b.tab,False
c2jbb61c,bdr3,Synthetic Mg-carbonate,"From Jung-Fu ""Afu"" Lin (Mg 0.995 Fe 0.003 Mn 0.002 CO3)",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c2jbb61c.xml,data\raw\relab\metadata_cache\bdr3\c2jbb61c.tab,False
c2jbb62c,bdr3,Synthetic Fe/Mg-carbonate,"From Jung-Fu ""Afu"" Lin (Mg 0.33 Fe 0.65 Mn 0.02 CO3)",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c2jbb62c.xml,data\raw\relab\metadata_cache\bdr3\c2jbb62c.tab,False
c2jbb63c,bdr3,Synthetic Fe-carbonate,"From Jung-Fu ""Afu"" Lin (Mg 0.06 Fe 0.91 Mn 0.03 CO3)",300,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c2jbb63c.xml,data\raw\relab\metadata_cache\bdr3\c2jbb63c.tab,False
c2jbe69,bdr3,Gypsum Quartz- 90 wt% gypsum + 10 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c2jbe69.xml,data\raw\relab\metadata_cache\bdr3\c2jbe69.tab,False
c2jbe70,bdr3,Gypsum Quartz- 95 wt% gypsum + 5 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c2jbe70.xml,data\raw\relab\metadata_cache\bdr3\c2jbe70.tab,False
c2jbe71,bdr3,Gypsum Quartz- 99 wt% gypsum + 1 wt% quartz,,300,2550,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c2jbe71.xml,data\raw\relab\metadata_cache\bdr3\c2jbe71.tab,False
c2jbh61a,bdr3,JB1761a: 100% Mg monohydrated sulfate (kieserite) <125 um,,400,540,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh61a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh61a.tab,False
c2jbh62a,bdr3,JB1762a: 95% Mg 5% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh62a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh62a.tab,False
c2jbh63a,bdr3,JB1763a: 90% Mg 10% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh63a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh63a.tab,False
c2jbh64a,bdr3,JB1764a: 85% Mg 15% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh64a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh64a.tab,False
c2jbh65a,bdr3,JB1765a: 80% Mg 20% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh65a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh65a.tab,False
c2jbh66a,bdr3,JB1766a: 75% Mg 25% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh66a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh66a.tab,False
c2jbh67a,bdr3,JB1767a: 70% Mg 30% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh67a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh67a.tab,False
c2jbh68a,bdr3,JB1768a: 65% Mg 35% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh68a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh68a.tab,False
c2jbh69a,bdr3,JB1769a: 60% Mg 40% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh69a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh69a.tab,False
c2jbh70a,bdr3,JB1770a: 55% Mg 45% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh70a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh70a.tab,False
c2jbh71a,bdr3,JB1771a: 50% Mg 50% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh71a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh71a.tab,False
c2jbh72a,bdr3,JB1772a: 45% Mg 55% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh72a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh72a.tab,False
c2jbh73a,bdr3,JB1773a: 40% Mg 60% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh73a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh73a.tab,False
c2jbh74a,bdr3,JB1774a: 35% Mg 65% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh74a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh74a.tab,False
c2jbh75a,bdr3,JB1775a: 30% Mg 70% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh75a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh75a.tab,False
c2jbh76a,bdr3,JB1776a: 25% Mg 75% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh76a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh76a.tab,False
c2jbh77a,bdr3,JB1777a: 20% Mg 80% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh77a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh77a.tab,False
c2jbh78a,bdr3,JB1778a: 15% Mg 85% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh78a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh78a.tab,False
c2jbh79a,bdr3,JB1779a: 10% Mg 90% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh79a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh79a.tab,False
c2jbh80a,bdr3,JB1780a: 5% Mg 95% Fe monohydrated sulfate <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh80a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh80a.tab,False
c2jbh81a,bdr3,JB1781a: 100% Fe monohydrated sulfate (szomolnokite) <250 um,,400,540,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c2jbh81a.xml,data\raw\relab\metadata_cache\bdr3\c2jbh81a.tab,False
c2jt105,bdr3,MT5_MGS99Calcite1,99% Mars Global Simulant + 1% Calcite 45-75 um,320,2550,nm,calcite,data\raw\relab\metadata_cache\bdr3\c2jt105.xml,data\raw\relab\metadata_cache\bdr3\c2jt105.tab,False
c2kr02b,bdr3,Ca Smectite- SAz2 (clusters broken up),For gypsum-SAz2 mixtures,300,2600,nm,gypsum,data\raw\relab\metadata_cache\bdr3\c2kr02b.xml,data\raw\relab\metadata_cache\bdr3\c2kr02b.tab,False
